3500	191.4828431
7500	191.4828431
7700	180.5731438
7900	171.3071385
8100	162.9319709
8300	155.3550706
8500	148.4871777
8700	142.2405336
8900	136.5575229
9100	131.3813814
9300	126.661582
9500	122.3533048
9700	118.422659
9900	114.830538
10100	111.5529048
10300	108.5627556
10500	105.8361052
10700	103.3516855
10900	101.0906663
11100	99.03816985
11300	97.17922257
11500	95.49908653
11700	93.98798239
11900	92.63295554
12100	91.42425387
12300	90.3548079
12500	89.41472696
12700	88.59682168
12900	87.89501656
13100	87.30306827
13300	86.81348807
13500	86.42433709
13700	86.12885379
13900	85.9223361
14100	85.8019132
14300	85.76329331
14500	85.80287824
14700	85.91768268
14900	86.10626322
15100	86.36368836
15300	86.68849933
15500	87.07865169
15700	87.53247622
15900	88.04669243
16100	88.62027588
16300	89.25149209
16500	89.93884159
16700	90.68103083
16900	91.47595644
17100	92.32364025
17300	93.22225695
17500	94.17006576
17700	95.16743016
17900	96.21379889
18100	97.30659642
28000	97.30659642
